study_accession	sample_accession	experiment_accession	run_accession	tax_id	scientific_name	instrument_platform	instrument_model	fastq_ftp	sample_alias	sample_title
PRJNA650381	SAMN27761591	SRX14988172	SRR18910201	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/001/SRR18910201/SRR18910201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/001/SRR18910201/SRR18910201_2.fastq.gz	IDR1900036271-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761590	SRX14988171	SRR18910202	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/002/SRR18910202/SRR18910202_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/002/SRR18910202/SRR18910202_2.fastq.gz	IDR1900036055-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761589	SRX14988170	SRR18910203	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/003/SRR18910203/SRR18910203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/003/SRR18910203/SRR18910203_2.fastq.gz	IDR1900035817-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761588	SRX14988169	SRR18910204	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/004/SRR18910204/SRR18910204_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/004/SRR18910204/SRR18910204_2.fastq.gz	IDR1900035649-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761587	SRX14988168	SRR18910205	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/005/SRR18910205/SRR18910205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/005/SRR18910205/SRR18910205_2.fastq.gz	IDR1900035511-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761586	SRX14988167	SRR18910206	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/006/SRR18910206/SRR18910206_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/006/SRR18910206/SRR18910206_2.fastq.gz	IDR1900035509-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761585	SRX14988166	SRR18910207	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/007/SRR18910207/SRR18910207_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/007/SRR18910207/SRR18910207_2.fastq.gz	IDR1900035508-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761584	SRX14988165	SRR18910208	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/008/SRR18910208/SRR18910208_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/008/SRR18910208/SRR18910208_2.fastq.gz	IDR1900035455-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761583	SRX14988164	SRR18910209	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/009/SRR18910209/SRR18910209_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/009/SRR18910209/SRR18910209_2.fastq.gz	IDR1900035141-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761582	SRX14988163	SRR18910210	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/010/SRR18910210/SRR18910210_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/010/SRR18910210/SRR18910210_2.fastq.gz	IDR1900034948-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761573	SRX14988162	SRR18910211	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/011/SRR18910211/SRR18910211_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/011/SRR18910211/SRR18910211_2.fastq.gz	IDR1900034832-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761572	SRX14988161	SRR18910212	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/012/SRR18910212/SRR18910212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/012/SRR18910212/SRR18910212_2.fastq.gz	IDR1900034831-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761658	SRX14988957	SRR18910985	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/085/SRR18910985/SRR18910985_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/085/SRR18910985/SRR18910985_2.fastq.gz	IDR1900036792-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761657	SRX14988956	SRR18910986	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/086/SRR18910986/SRR18910986_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/086/SRR18910986/SRR18910986_2.fastq.gz	IDR1900036450-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761656	SRX14988955	SRR18910987	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/087/SRR18910987/SRR18910987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/087/SRR18910987/SRR18910987_2.fastq.gz	IDR1900036441-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761655	SRX14988954	SRR18910988	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/088/SRR18910988/SRR18910988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/088/SRR18910988/SRR18910988_2.fastq.gz	IDR1900036284-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761654	SRX14988953	SRR18910989	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/089/SRR18910989/SRR18910989_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/089/SRR18910989/SRR18910989_2.fastq.gz	IDR1900036280-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761653	SRX14988952	SRR18910990	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/090/SRR18910990/SRR18910990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/090/SRR18910990/SRR18910990_2.fastq.gz	IDR1900036278-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761652	SRX14988951	SRR18910991	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/091/SRR18910991/SRR18910991_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/091/SRR18910991/SRR18910991_2.fastq.gz	IDR1900036276-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761651	SRX14988950	SRR18910992	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/092/SRR18910992/SRR18910992_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/092/SRR18910992/SRR18910992_2.fastq.gz	IDR1900036275-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761668	SRX14988949	SRR18910993	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/093/SRR18910993/SRR18910993_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/093/SRR18910993/SRR18910993_2.fastq.gz	IDR1900037125-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761667	SRX14988948	SRR18910994	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/094/SRR18910994/SRR18910994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/094/SRR18910994/SRR18910994_2.fastq.gz	IDR1900037123-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761666	SRX14988947	SRR18910995	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/095/SRR18910995/SRR18910995_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/095/SRR18910995/SRR18910995_2.fastq.gz	IDR1900037122-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761665	SRX14988946	SRR18910996	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/096/SRR18910996/SRR18910996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/096/SRR18910996/SRR18910996_2.fastq.gz	IDR1900037119-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761664	SRX14988945	SRR18910997	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/097/SRR18910997/SRR18910997_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/097/SRR18910997/SRR18910997_2.fastq.gz	IDR1900037117-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761663	SRX14988944	SRR18910998	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/098/SRR18910998/SRR18910998_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/098/SRR18910998/SRR18910998_2.fastq.gz	IDR1900037116-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761662	SRX14988943	SRR18910999	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/099/SRR18910999/SRR18910999_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/099/SRR18910999/SRR18910999_2.fastq.gz	IDR1900037115-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761661	SRX14988942	SRR18911000	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/000/SRR18911000/SRR18911000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/000/SRR18911000/SRR18911000_2.fastq.gz	IDR1900037114-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761660	SRX14988941	SRR18911001	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/001/SRR18911001/SRR18911001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/001/SRR18911001/SRR18911001_2.fastq.gz	IDR1900037113-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761659	SRX14988940	SRR18911002	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/002/SRR18911002/SRR18911002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/002/SRR18911002/SRR18911002_2.fastq.gz	IDR1900036958-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761650	SRX14988939	SRR18911003	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/003/SRR18911003/SRR18911003_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/003/SRR18911003/SRR18911003_2.fastq.gz	IDR1900036274-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761649	SRX14988938	SRR18911004	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/004/SRR18911004/SRR18911004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/004/SRR18911004/SRR18911004_2.fastq.gz	IDR1900036272-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761770	SRX14989083	SRR18911119	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/019/SRR18911119/SRR18911119_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/019/SRR18911119/SRR18911119_2.fastq.gz	IDR1900040262-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761769	SRX14989082	SRR18911120	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/020/SRR18911120/SRR18911120_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/020/SRR18911120/SRR18911120_2.fastq.gz	IDR1900040261-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761768	SRX14989081	SRR18911121	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/021/SRR18911121/SRR18911121_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/021/SRR18911121/SRR18911121_2.fastq.gz	IDR1900040259-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761767	SRX14989080	SRR18911122	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/022/SRR18911122/SRR18911122_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/022/SRR18911122/SRR18911122_2.fastq.gz	IDR1900040171-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761766	SRX14989079	SRR18911123	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/023/SRR18911123/SRR18911123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/023/SRR18911123/SRR18911123_2.fastq.gz	IDR1900039991-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761765	SRX14989078	SRR18911124	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/024/SRR18911124/SRR18911124_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/024/SRR18911124/SRR18911124_2.fastq.gz	IDR1900039836-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761764	SRX14989077	SRR18911125	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/025/SRR18911125/SRR18911125_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/025/SRR18911125/SRR18911125_2.fastq.gz	IDR1900039822-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761763	SRX14989076	SRR18911126	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/026/SRR18911126/SRR18911126_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/026/SRR18911126/SRR18911126_2.fastq.gz	IDR1900039816-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761780	SRX14989075	SRR18911127	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/027/SRR18911127/SRR18911127_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/027/SRR18911127/SRR18911127_2.fastq.gz	IDR1900040955-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761779	SRX14989074	SRR18911128	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/028/SRR18911128/SRR18911128_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/028/SRR18911128/SRR18911128_2.fastq.gz	IDR1900040953-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761778	SRX14989073	SRR18911129	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/029/SRR18911129/SRR18911129_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/029/SRR18911129/SRR18911129_2.fastq.gz	IDR1900040887-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761777	SRX14989072	SRR18911130	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/030/SRR18911130/SRR18911130_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/030/SRR18911130/SRR18911130_2.fastq.gz	IDR1900040884-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761776	SRX14989071	SRR18911131	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/031/SRR18911131/SRR18911131_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/031/SRR18911131/SRR18911131_2.fastq.gz	IDR1900040882-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761775	SRX14989070	SRR18911132	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/032/SRR18911132/SRR18911132_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/032/SRR18911132/SRR18911132_2.fastq.gz	IDR1900040881-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761774	SRX14989069	SRR18911133	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/033/SRR18911133/SRR18911133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/033/SRR18911133/SRR18911133_2.fastq.gz	IDR1900040773-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761773	SRX14989068	SRR18911134	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/034/SRR18911134/SRR18911134_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/034/SRR18911134/SRR18911134_2.fastq.gz	IDR1900040771-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761772	SRX14989067	SRR18911135	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/035/SRR18911135/SRR18911135_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/035/SRR18911135/SRR18911135_2.fastq.gz	IDR1900040338-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761771	SRX14989066	SRR18911136	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/036/SRR18911136/SRR18911136_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/036/SRR18911136/SRR18911136_2.fastq.gz	IDR1900040337-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761762	SRX14989065	SRR18911137	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/037/SRR18911137/SRR18911137_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/037/SRR18911137/SRR18911137_2.fastq.gz	IDR1900039798-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27761761	SRX14989064	SRR18911138	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/038/SRR18911138/SRR18911138_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/038/SRR18911138/SRR18911138_2.fastq.gz	IDR1900039795-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27762227	SRX14989190	SRR18911226	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/026/SRR18911226/SRR18911226_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/026/SRR18911226/SRR18911226_2.fastq.gz	IDR1900042441-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27762226	SRX14989189	SRR18911227	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/027/SRR18911227/SRR18911227_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/027/SRR18911227/SRR18911227_2.fastq.gz	IDR1900042440-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27762225	SRX14989188	SRR18911228	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/028/SRR18911228/SRR18911228_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/028/SRR18911228/SRR18911228_2.fastq.gz	IDR1900042437-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27762224	SRX14989187	SRR18911229	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/029/SRR18911229/SRR18911229_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/029/SRR18911229/SRR18911229_2.fastq.gz	IDR1900042241-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27762223	SRX14989186	SRR18911230	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/030/SRR18911230/SRR18911230_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/030/SRR18911230/SRR18911230_2.fastq.gz	IDR1900042202-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27762222	SRX14989185	SRR18911231	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/031/SRR18911231/SRR18911231_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/031/SRR18911231/SRR18911231_2.fastq.gz	IDR1900041866-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27762221	SRX14989184	SRR18911232	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/032/SRR18911232/SRR18911232_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/032/SRR18911232/SRR18911232_2.fastq.gz	IDR1900041853-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27762220	SRX14989183	SRR18911233	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/033/SRR18911233/SRR18911233_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/033/SRR18911233/SRR18911233_2.fastq.gz	IDR1900041133-01-02	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
PRJNA650381	SAMN27762237	SRX14989182	SRR18911234	1773	Mycobacterium tuberculosis	ILLUMINA	Illumina MiSeq	ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/034/SRR18911234/SRR18911234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR189/034/SRR18911234/SRR18911234_2.fastq.gz	IDR1900043323-01-01	This sample has been submitted by pda|whaasny on 2022-04-26; Mycobacterium tuberculosis
